Matthew 13–15	“In contrast to the institutions of the world, which teach us to know something, the gospel of Jesus Christ challenges us to become something. …
Matthew 13–15	“… [Jesus] told Simon Peter, ‘I have prayed for thee, that thy faith fail not: and when thou art converted, strengthen thy brethren’ (Luke 22:32). …
Matthew 13–15	“Jesus’ challenge shows that the conversion He required for those who would enter the kingdom of heaven (see Matt. 18:3) was far more than just being converted to testify to the truthfulness of the gospel. To testify is to know and to declare. The gospel challenges us to be ‘converted,’ which requires us to do and to become” (“The Challenge to Become,” Ensign, Nov. 2000, 32–33).
Matthew 13–15	Matthew 15:21–28. The Woman of Canaan
Matthew 13–15	At a time when the gospel was being proclaimed to the Jews and not yet to the Gentiles, a Gentile woman recognized Jesus as the “Son of David,” the promised Messiah. The Greek word translated “dogs” referred to small dogs that could be household pets. Such pets would eat morsels of food given to them from the table or carelessly dropped. Understanding the Savior’s distinction between Israel and Gentiles, the woman correctly pointed out that household pets were allowed to eat that which had been rejected. She did not take offense at Jesus’s words, but she humbly recognized that she was a beggar at Israel’s table. The Savior commended her expression of faith.
Matthew 13–15	This account is part of a theme in the Gospel of Matthew concerning the Lord’s plan to take the gospel to the Gentiles. Though a Gentile, the woman had great faith, yet the disciples asked Jesus to send her away. Instead, Jesus ministered to her. When the time came for the disciples to carry the gospel to the Gentiles (see Matthew 28:19–20), they could expect to find many individuals who, like this woman, were ready to receive their message.
Matthew 13–15	Matthew 15:29–39. The Feeding of the Four Thousand (see also Mark 8:1–9)
Matthew 13–15	For information on the miracle of feeding the “four thousand men, beside women and children,” see the commentary for Mark 8:1–9.
Matthew 16–18	Introduction and Timeline for Matthew 16–18
Matthew 16–18	Matthew 16 records that the Savior promised to give Peter the keys of the kingdom of heaven (see Matthew 16:18–19). Six days later the Lord took Peter, James, and John onto a mountain, where He was transfigured before them in the presence of Moses and Elias, who was Elijah (see Matthew 17:1–13). Latter-day prophets have taught that Peter, James, and John received the promised priesthood keys on this occasion. Then, as recorded in Matthew 18, the Savior taught His disciples doctrines and principles that would help them use these keys when they would lead the Church after His departure.
Matthew 16–18	As recorded in Matthew 16, Peter bore his testimony that Jesus is the Christ, and the Savior explained that Peter had received that knowledge by revelation.
Matthew 16–18	Commentary for Matthew 16–18
Matthew 16–18	Matthew 16:1–4. The Pharisees and Sadducees Rebuked for Sign Seeking
Matthew 16–18	The Savior rebuked the Pharisees and Sadducees for insisting that He show them a sign from heaven. He declared that they were able to forecast the weather based on the appearance of an evening sky, yet they were unable to discern the “signs of the times” (Matthew 16:3), by which the Savior meant the evidence that He was the promised Messiah.
Matthew 16–18	Elder Neal A. Maxwell (1926–2004) of the Quorum of the Twelve Apostles explained why it is that “a wicked and adulterous generation seeketh after a sign” (Matthew 16:4): “Why does this generation seek a sign? queried Jesus with a deep sigh. (See Mark 8:12.) The more wicked and adulterous the people of a particular period, the more they demand signs as a condition of belief. Sensual individuals crave and live by sensations. Disciples, instead, walk and ‘overcome by faith’ (D&C 76:53), accepting gratefully the evidence of things not seen which are true (see Heb. 11:1; Alma 32:21)” (“Answer Me,” Ensign, Nov. 1988, 31–32). See also the commentary for Matthew 12:39–40.
Matthew 16–18	Matthew 16:4. “The Sign of the Prophet Jonas” (see also Matthew 12:39–41; Luke 11:29–30)
Matthew 16–18	Elder Bruce R. McConkie (1915–85) of the Quorum of the Twelve Apostles defined the sign of the prophet Jonas: “Jonah’s burial in and coming forth from the ‘great fish’ (Jonah 1:15–17; 2) symbolizes the death, burial, and resurrection of Christ” (Doctrinal New Testament Commentary, 3 vols. [1965–73], 1:278).
Matthew 16–18	Matthew 16:6–12. “Beware of the Leaven of the Pharisees and of the Sadducees” (see also Mark 8:14–21; Luke 12:1)
Matthew 16–18	The Savior taught His disciples to beware of “the leaven” of the Pharisees and Sadducees, which was their doctrine. Elder Bruce R. McConkie explained that this teaching of the Savior can be likened to the need to beware of false doctrines and philosophies in all ages: “Literally, leaven is a substance that produces fermentation, as for instance yeast which causes bread to rise. Figuratively, leaven is any element which, by its fermenting, spreading influence, affects groups of people so that they believe and act in particular ways. Thus to beware of the leaven of the Pharisees and Sadducees is to shun their false doctrines, their concept that the Messiah must prove his claim to divinity by signs, for instance. Similarly, today, the warning is to beware of the leaven of any group whose false doctrines and antichrist philosophies work to keep men from accepting the truths of the restored gospel” (Doctrinal New Testament Commentary, 1:379).
Matthew 16–18	Matthew 16:13–19. The Savior Taught the Disciples about Revelation
Matthew 16–18	Caesarea Philippi is a region (“coasts” means region) composed of small towns (see Matthew 16:13; Mark 8:27). It is located near the base of Mount Hermon, is one of the sources of the Jordan River, and is overlooked by the most prominent geological feature of the area—a huge rock formation at the base of Mount Hermon. It was here that an important conversation occurred between the Savior and His disciples, as recorded in Matthew 16:13–19, in which the Savior taught about revelation—both individual revelation and the revelation needed to govern the Church. President Russell M. Nelson wrote about the appropriateness of this setting for the conversation that took place between Jesus and His disciples:
Matthew 16–18	“The modern-day scene in Caesarea Philippi is unique. There is a mountain at the base of which is a mighty rock from which water seems to be flowing. These cascades comprise one of the three major headwaters of the River Jordan, literally the liquid lifeline of this country. As Jesus was preparing to conclude His mortal ministry [His Crucifixion took place six months later], here He trained future leaders of His Church. Could it be that the Savior brought His disciples to this spot to teach the lesson that this majestic mountain symbolized the rock of Christ from whom revelation would flow?—revelation to bring light and life to them, just as that flowing water of the River Jordan nourishes Israel” (“Why This Holy Land?” Ensign, Dec. 1989, 15–16).
Matthew 16–18	Just as Moses struck the rock with his staff and water flowed from it, saving the people of Israel from death in the wilderness, the Savior is the rock from which the saving doctrines and ordinances flow, empowering us to lay hold on eternal life (see Numbers 20:11; 1 Nephi 17:29; 2 Nephi 25:20).
Matthew 16–18	Matthew 16:17–18. Individual Revelation Needed for a Testimony of Jesus Christ
Matthew 16–18	As recorded in Matthew 16:17–18, Jesus Christ commended Peter, recognizing that his testimony came not from the testimony of others or from physical evidences, but from revelation from Heavenly Father. Elder Dieter F. Uchtdorf of the Quorum of the Twelve Apostles taught that faith in Jesus Christ should be the core of our testimony and that this testimony must come to each person through individual revelation:
Matthew 16–18	“We cannot depend on the testimonies of other people. We need to know for ourselves. President Gordon B. Hinckley said, ‘Every Latter-day Saint has the responsibility to know for himself or herself with a certainty beyond doubt that Jesus is the resurrected, living Son of the living God’ (“‘Fear Not to Do Good,’” Ensign, May 1983, 80).
Matthew 16–18	“The source of this sure knowledge and firm conviction is divine revelation. …
Matthew 16–18	“We receive this testimony when the Holy Spirit speaks to the spirit within us. We will receive a calm and unwavering certainty that will be the source of our testimony and conviction irrespective of our culture, race, language, or socioeconomic background. These promptings of the Spirit, rather than human logic alone, will be the true foundation upon which our testimony will be built.
Matthew 16–18	“The core of this testimony will always be the faith in and the knowledge of Jesus Christ and His divine mission” (“The Power of a Personal Testimony,” Ensign or Liahona, Nov. 2006, 38).
Matthew 16–18	Matthew 16:18. Revelation Is the Rock upon Which the Church Is Built
Matthew 16–18	As the Savior taught Peter about revelation, He used a wordplay on Peter’s name, declaring to Simon, “Thou art Peter [Petros], and upon this rock [petra] I will build my church” (Matthew 16:18). The Greek word petros means an isolated small rock or stone. The Greek word petra can also mean “a stone,” but in addition it can refer to stony soil, bedrock, or a large mass of rock. From these words we learn that it was not upon Peter as a man that the Church would be built, but upon the bedrock of revelation. To read about the significance of Peter’s name being changed from Cephas, see the commentary for John 1:42.
Matthew 16–18	President Howard W. Hunter (1907–95) taught: “‘And upon this rock I will build my church.’ Upon what rock? Peter? Upon a man? No, not upon a man, upon the rock of revelation, the thing which they were talking about. He had just said, ‘… flesh and blood hath not revealed it unto thee, but my Father which is in heaven.’ This revelation that Jesus is the Christ is the foundation upon which he would build his Church” (in Conference Report, Oct. 1965, 112; see also Teachings of Presidents of the Church: Joseph Smith [2007], 195).
Matthew 16–18	Matthew 16:18. “The Gates of Hell Shall Not Prevail against It”
Matthew 16–18	In the scriptures the phrase “the gates of hell” can refer to the powers of death or the powers of evil. Thus, the Savior’s promise that “the gates of hell shall not prevail” means that death and evil will not permanently overpower the Church. The Restoration of the Church in the latter days is one way this promise has been fulfilled. One reason the gates of hell will not prevail is because the keys spoken of in Matthew 16:18–19 are instrumental in “the salvation of the children of men, both as well for the dead as for the living” (D&C 128:11).
Matthew 16–18	President Harold B. Lee (1899–1973) explained that providing temple ordinances for our deceased loved ones is another way of preventing the gates of hell from prevailing against the Lord’s Church: “Now, the gates of hell would have prevailed against the Lord’s work if there hadn’t been given the ordinances pertaining to the salvation of those who are dead. During those periods when the priesthood to perform the saving ordinances of the gospel was not upon the earth, there were millions who lived, many of whom were faithful souls. If there hadn’t been a way by which the saving ordinances of the gospel could be performed for those who thus died without the knowledge of the gospel, the gates of hell would have prevailed against our Father’s plan of salvation” (Teachings of Presidents of the Church: Harold B. Lee [2000], 104).
Matthew 16–18	Matthew 16:19. “I Will Give unto Thee the Keys of the Kingdom”
Matthew 16–18	In the first century A.D., keys were typically made of iron and were bulkier, more expensive, and less common than modern house keys. To hold the keys of a house was a position of great trust. Thus, keys were a fitting symbol of special authority, responsibility, and purpose. Ancient scriptures make repeated use of the symbol of keys, which represents the power to lock and unlock, open and shut, and permit or prevent entrance (see Isaiah 22:22; Matthew 16:19; 18:18; Revelation 1:18; 3:7; 9:1; 20:1).
Matthew 16–18	Six days after Jesus told Peter, “I will give unto thee the keys of the kingdom of heaven” (Matthew 16:19; 17:1), Peter, together with James and John, received the promised keys on the Mount of Transfiguration (see Matthew 17:1–9; in History of the Church, 3:387).
Matthew 16–18	President Joseph F. Smith (1876–1972) defined the keys of the priesthood: “The Priesthood in general is the authority given to man to act for God. Every man ordained to any degree of the Priesthood has this authority delegated to him. But it is necessary that every act performed under this authority shall be done at the proper time and place, in the proper way, and after the proper order. The power of directing these labors constitutes the keys of the Priesthood” (Teachings of Presidents of the Church: Joseph F. Smith [1998], 141). Elder Bruce R. McConkie wrote that priesthood keys “are the right of presidency, the directing, controlling, governing power” (Mormon Doctrine, 2nd ed. [1966], 411).
Matthew 16–18	Peter exercised these priesthood keys when he presided over the selection of a new Apostle (see Acts 1:15–26), oversaw the spreading of the gospel to Samaria (see Acts 8:14–25), received a revelation regarding Gentile converts (see Acts 10:9–48), and presided over the Jerusalem conference (see Acts 15:6–29).
Matthew 16–18	The President of The Church of Jesus Christ of Latter-day Saints holds all the keys of the kingdom. The President and his counselors—the First Presidency—have the right to preside over the Church (see D&C 81:2; 107:22).
Matthew 16–18	Matthew 16:19. “Whatsoever Thou Shalt Bind on Earth Shall Be Bound in Heaven” (see also Matthew 18:18; John 20:23)
Matthew 16–18	Peter and the other Apostles received priesthood keys that made their actions and decisions binding both on earth and in eternity. President Russell M. Nelson explained that the keys promised to Peter in Matthew 16:19 included the sealing authority exercised in our temples today, authority that makes it possible for families to be bound together for eternity: “We should understand the sealing authority of the priesthood. Jesus referred to this authority long ago when He taught His Apostles, ‘Whatsoever thou shalt bind on earth shall be bound in heaven’ [Matthew 16:19]. That same authority has been restored in these latter days. Just as priesthood is eternal—without beginning or end—so is the effect of priesthood ordinances that bind families together forever” (“Personal Preparation for Temple Blessings,” Ensign, May 2001, 33).
Matthew 16–18	President Boyd K. Packer (1924–2015) shared an experience in which President Spencer W. Kimball testified that modern-day Apostles hold the keys given to Peter anciently:
Matthew 16–18	“In 1976 following a conference in Copenhagen, Denmark, President Spencer W. Kimball invited us to a small church to see the statues of Christ and the Twelve Apostles by Bertel Thorvaldsen. The ‘Christus’ stands in an alcove beyond the altar. Standing in order along the sides of the chapel are the statues of the Twelve, with Paul replacing Judas Iscariot.
Matthew 16–18	“President Kimball told the elderly caretaker that at the very time Thorvaldsen was creating those beautiful statues in Denmark, a restoration of the gospel of Jesus Christ was taking place in America with Apostles and prophets receiving authority from those who held it anciently.
Matthew 16–18	“Gathering those present closer to him, he said to the caretaker, ‘We are living Apostles of the Lord Jesus Christ,’ and pointing to Elder Pinegar, he said, ‘Here is a Seventy like those spoken of in the New Testament.’
Matthew 16–18	“We were standing near the statue of Peter, whom the sculptor depicted holding keys in his hand, symbolic of the keys of the kingdom. President Kimball said, ‘We hold the real keys, as Peter did, and we use them every day.’
Matthew 16–18	“Then came an experience I will never forget. President Kimball, this gentle prophet, turned to President Johan H. Benthin, of the Copenhagen Stake, and in a commanding voice said, ‘I want you to tell every prelate [ecclesiastical leader] in Denmark that they do NOT hold the keys! I HOLD THE KEYS!’
Matthew 16–18	“There came to me that witness known to Latter-day Saints but difficult to describe to one who has not experienced it … and I knew that, in very fact, here stood the living prophet who held the keys” (“The Shield of Faith,” Ensign, May 1995, 8).
Matthew 16–18	Matthew 16:20. Jesus Charged His Disciples to “Tell No Man”
Matthew 16–18	For information about why Jesus told His disciples to “tell no man that he was Jesus the Christ” (Matthew 16:20), see the commentary for Mark 8:30.
Matthew 16–18	Matthew 16:21–23. “Get Thee behind Me, Satan”
Matthew 16–18	For insights about this conversation between Peter and the Savior, see the commentary for Mark 8:33.
Matthew 16–18	Matthew 16:24–28. “Take Up His Cross, and Follow Me”
Matthew 16–18	To read about the Savior’s teachings on taking up our crosses and losing ourselves for His sake, see the commentary for Mark 8:34–38.
Matthew 16–18	Matthew 17:1–13. The Transfiguration
Matthew 16–18	Matthew 17:1–13 records the Transfiguration—the glorious experience when the Savior was transfigured in the presence of Peter, James, and John. This event occurred six days after Peter’s confession that Jesus is the Christ (see Matthew 16:16) on an unnamed mountain that is sometimes referred to as the Mount of Transfiguration. Throughout the scriptures, mountains are used as places of divine instruction and revelation to mortals (see Exodus 3:1; 1 Kings 19:8; 1 Nephi 17:7; Ether 3:1; Joseph Smith—History 1:51–54). The Gospel of Matthew records a number of times when the Savior used mountains as places of spiritual retreat and instruction (see Matthew 5:1; 14:23; 15:29–39; 21:1; 24:3; 28:16–20).
Matthew 16–18	On numerous occasions, the Savior separated Peter, James, and John from the other Apostles. Only these three Apostles witnessed the raising of Jairus’s daughter from the dead (see Mark 5:22–24, 35–43). Only they were present on the Mount of Transfiguration, where they received priesthood keys. Only they were taken to a certain location within Gethsemane, where they beheld the Savior’s agony as He took upon Himself the sins of the world. These experiences and perhaps many more helped to prepare Peter, James, and John for the time following the death of Jesus Christ, when they served as the First Presidency of the Church (see Joseph Fielding Smith, Doctrines of Salvation, ed. Bruce R. McConkie, 3 vols. [1954–56], 3:152).
Matthew 16–18	Matthew 17:2. Jesus “Was Transfigured before Them”
Matthew 16–18	The Guide to the Scriptures defines transfiguration as “the condition of persons who are temporarily changed in appearance and nature—that is, lifted to a higher spiritual level—so that they can endure the presence and glory of heavenly beings” (“Transfiguration”; scriptures.lds.org).
Matthew 16–18	Matthew 17:3. Elias
Matthew 16–18	In Matthew’s account of the Savior’s transfiguration, the name Elias is used to mean the prophet Elijah. The Guide to the Scriptures explains that the name or title Elias has several different meanings in the scriptures:
Matthew 16–18	“Elijah: Elias is the New Testament (Greek) form of Elijah (Hebrew), as in Matt. 17:3–4, Luke 4:25–26, and James 5:17. In these instances, Elias was the ancient prophet Elijah whose ministry is recorded in 1 and 2 Kings.
Matthew 16–18	“Forerunner: Elias is also a title for one who is a forerunner. For example, John the Baptist was an Elias because he was sent to prepare the way for Jesus (Matt. 17:12–13).
Matthew 16–18	“Restorer: The title Elias has also been applied to others who had specific missions to fulfill, such as John the Revelator (D&C 77:14) and Gabriel (Luke 1:11–20; D&C 27:6–7; 110:12).
Matthew 16–18	“A man in Abraham’s dispensation: A prophet called Esaias or Elias who apparently lived in the days of Abraham (D&C 84:11–13; 110:12)” (Guide to the Scriptures, “Elias”; scriptures.lds.org).
Matthew 16–18	The title Elias can also be applied to Jesus Christ Himself (see Joseph Smith Translation, John 1:28 [in the Bible appendix]).
Matthew 16–18	The Joseph Smith Translation clarifies that Peter, James, and John understood that John the Baptist was an Elias sent to prepare the way for the Savior’s first coming. It also teaches that another Elias would “come and restore all things, as it is written by the prophets” (Joseph Smith Translation, Matthew 17:10–14 [in the Bible appendix]). In this respect, the Prophet Joseph Smith was an Elias who would come to restore all things.
Matthew 16–18	Matthew 17:3–5. The Transfiguration and the Restoration of the Gospel in the Latter Days
Matthew 16–18	The accompanying chart illustrates that the persons present on the Mount of Transfiguration played a prominent role in the latter-day Restoration of the gospel. This helps us to see that the same priesthood authority and keys held in previous dispensations were restored in this final dispensation.
Matthew 16–18	Matthew 17:3–9. Peter, James, and John Were Given Priesthood Keys (see also Mark 9:2–13; Luke 9:28–36)
Matthew 16–18	The Prophet Joseph Smith (1805–44) taught, “The Savior, Moses, and Elias [Elijah], gave the keys to Peter, James, and John, on the mount, when they were transfigured before him” (Teachings: Joseph Smith, 105). Also on the Mount of Transfiguration, Moses conferred the keys of the gathering of Israel on Peter, James, and John, who, as the First Presidency, would soon be sending out missionaries to gather the righteous into the gospel. Elijah conferred the sealing power of the priesthood, which made it possible for ordinances performed on earth to be bound or loosed in heaven. Joseph Smith summarized the importance of Elijah’s mission as follows: “The spirit, power, and calling of Elijah is, that ye have power to hold the key of the revelation, ordinances, oracles, powers and endowments of the fullness of the Melchizedek Priesthood and of the kingdom of God on the earth; and to receive, obtain, and perform all the ordinances belonging to the kingdom of God” (Teachings: Joseph Smith, 311).
Matthew 16–18	President Joseph Fielding Smith (1876–1972) taught that Peter, James, and John did receive the sealing power, although they could not use it in behalf of the dead until after the Resurrection of the Savior:
Matthew 16–18	“[The sealing power] was conferred upon Peter, James, and John. … We, therefore, conclude that the saints in that dispensation had the privilege of receiving all the keys and authorities that are necessary for the salvation and exaltation of man. However, these powers were exercised only for the living, until after the resurrection of Christ, when they were exercised also in behalf of the dead. …
Matthew 16–18	“… These keys [for the salvation of the living and the dead] were given to Peter, James, and John on the mount when they received this power from Elias [Elijah] and Moses, the latter conferring the keys of the gathering of Israel. Christ told these three men, who I believe received their endowments on the mount, that they were not to mention this vision and what had taken place until after he was resurrected” (Doctrines of Salvation, 2:164–65).
Matthew 16–18	Matthew 17:3–9. What Took Place on the Mount of Transfiguration
Matthew 16–18	From the New Testament accounts and from knowledge revealed through the Prophet Joseph Smith, Elder Bruce R. McConkie summarized what we know took place on the Mount of Transfiguration:
Matthew 16–18	“(1) Jesus singled out Peter, James, and John from the rest of the Twelve; took them upon an unnamed mountain; there he was transfigured before them, and they beheld his glory. … [Peter] said they ‘were eyewitnesses of his majesty.’ (2 Pet. 1:16.)
Matthew 16–18	“(2) Peter, James, and John, were themselves ‘transfigured before him’ [Teachings: Joseph Smith, 105], … thus enabling them to entertain angels, see visions and comprehend the things of God. …
Matthew 16–18	“(3) Moses and Elijah—two ancient prophets who were translated and taken to heaven without tasting death, so they could return with tangible bodies on this very occasion, an occasion preceding the day of resurrection—appeared on the mountain; and they and Jesus gave the keys of the kingdom to Peter, James, and John [Teachings: Joseph Smith, 105].
Matthew 16–18	“(4) John the Baptist, previously beheaded by Herod, apparently was also present. …
Matthew 16–18	“(5) Peter, James, and John saw in vision the transfiguration of the earth, that is, they saw it renewed and returned to its paradisiacal state—an event that is to take place at the Second Coming when the millennial era is ushered in. (D. & C. 63:20–21. …)
Matthew 16–18	“(6) It appears that Peter, James, and John received their own endowments while on the mountain [Joseph Fielding Smith, Doctrines of Salvation, 2:165]. … It also appears that it was while on the mount that they received the more sure word of prophecy, it then being revealed to them that they were sealed up unto eternal life. (2 Pet. 1:16–19; D. & C. 131:5.)
Matthew 16–18	“(7) Apparently Jesus himself was strengthened and encouraged by Moses and Elijah so as to be prepared for the infinite sufferings and agony ahead of him in connection with working out the infinite and eternal atonement [James E. Talmage, Jesus the Christ, 3rd ed. (1916), 373]. …
Matthew 16–18	“(8) Certainly the three chosen apostles were taught in plainness ‘of his death, and also his resurrection’ [Joseph Smith Translatio n, Luke 9:31 (in Luke 9:31, footnote a.)]. …
Matthew 16–18	“(9) It should also have been apparent to them that the old dispensations of the past had faded away, that the law (of which Moses was the symbol) and the prophets (of whom Elijah was the typifying representative) were subject to Him whom they were now commanded to hear.
Matthew 16–18	“(10) Apparently God the Father, overshadowed and hidden by a cloud, was present on the mountain” (Doctrinal New Testament Commentary, 1:399–401).
Matthew 16–18	Matthew 17:14–21. “This Kind Goeth Not Out but by Prayer and Fasting” (see also Mark 9:29)
Matthew 16–18	To understand more about the Savior’s teaching in Matthew 17:14–21, see the commentary for Mark 9:18, 28–29.
Matthew 16–18	Matthew 17:20. “Faith as a Grain of Mustard Seed”
Matthew 16–18	Matthew 17:20 is the only place where the scriptures record the Savior’s teaching that it is possible to move mountains if we have “faith as a grain of mustard seed” (Matthew 17:20). While the scriptures record that the brother of Jared moved a literal mountain by his faith (see Ether 12:30), Bishop Richard C. Edgley of the Presiding Bishopric spoke about other kinds of “mountains” that can miraculously be moved by the exercise of faith: “I have never witnessed the removal of an actual mountain. But because of faith, I have seen a mountain of doubt and despair removed and replaced with hope and optimism. Because of faith, I have personally witnessed a mountain of sin replaced with repentance and forgiveness. And because of faith, I have personally witnessed a mountain of pain replaced with peace, hope, and gratitude” (“Faith—the Choice Is Yours,” Ensign or Liahona, Nov. 2010, 33).
Matthew 16–18	Matthew 17:24–27. Payment of the Temple Tax
Matthew 16–18	The tribute money, or tax, referred to in Matthew 17:24–27 was the temple tax required of all Israelite males over the age of 20 (see Exodus 30:11–14). This money was used to support the daily costs associated with the temple, such as the cost of incense, robes worn by the priests, and oil for the lamps. Jesus taught Peter that since the temple was His Father’s house (see Matthew 17:25–26; John 2:16), He was exempt from the payment of this tax. However, aware that others would follow His example and not wanting to give any cause for offense, Jesus, with His divine foreknowledge, instructed Peter how to make provision for payment.
Matthew 16–18	Elder Neal A. Maxwell used this experience of the Savior miraculously paying taxes as an example of the Savior’s knowledge of all things: “[The Savior] told His disciples to go and catch a fish and they would find the requisite coin in there. … They did and the coin was just the right denomination to pay the tribute. We can’t comprehend the staggering omniscience, but it is there and it operates to bless each of our lives” (“We Can’t Comprehend the Capacity of God,” Church News, Feb. 22, 2003, 3).
Matthew 16–18	Matthew 18:1–22. Jesus Christ Taught His Disciples Principles to Use in Guiding His Church
Matthew 16–18	As recorded in Matthew 18:1–22, the Savior taught His disciples important principles that would help them guide the Church following His death and Resurrection. These principles include the following: Effective leaders are personally converted (see verse 3); are humble (see verses 2–4); repent of their wrongdoing (see verses 7–9); are mindful of children (see verse 10); seek out those who are lost (see verses 11–14); handle the trespasses of others sensitively and discreetly (see verses 15–17); are unified and seek the Lord’s assistance in their work (see verses 19–20); and forgive others (see verses 21–22).
Matthew 16–18	Matthew 18:1–4. To Become Great in the Kingdom of God, We Must Become like a Little Child
Matthew 16–18	Responding to a question about who would be greatest in the kingdom of heaven, Jesus Christ emphasized that greatness in the kingdom of heaven is achieved by being converted and humbling oneself as a little child. Scriptures record that other desirable qualities of little children include being submissive, meek, patient, full of love, alive in Christ, and without sin (see Mosiah 3:19; Moroni 8:12; D&C 74:7). President Henry B. Eyring of the First Presidency taught: “To be like a child is not to be childish. It is to be like the Savior, who prayed to His Father for strength to be able to do His will and then did it. Our natures must be changed to become as a child” (“As a Child,” Ensign or Liahona, May 2006, 15).
Matthew 16–18	President Howard W. Hunter taught that true greatness is a daily process of giving one’s life to the Savior and doing one’s best to live the gospel. It is doing well “the things God has ordained to be the common lot of all mankind”:
Matthew 16–18	“[Such things include] the thousands of little deeds and tasks of service and sacrifice that constitute the giving or losing of one’s life for others and for the Lord. They include gaining a knowledge of our Father in Heaven and his gospel. They include bringing others into the faith and fellowship of his kingdom. … To do one’s best in the face of the commonplace struggles of life, and possibly in the face of failures, and to continue to endure and persevere with the ongoing difficulties of life—when those struggles and tasks contribute to the progress and happiness of others and the eternal salvation of one’s self—this is true greatness. …
Matthew 16–18	“… Let us remember that doing the things that have been ordained by God to be important and needful and necessary, even though the world may view them as unimportant and insignificant, will eventually lead us to true greatness” (“True Greatness,” Ensign, May 1982, 19–20).
Matthew 16–18	Matthew 18:5–10. A Warning Not to Offend Little Ones
Matthew 16–18	Though Jesus was speaking to leaders of His day when He issued a stern warning not to offend little ones, the message recorded in Matthew 18:5–10 applies to all of us (see D&C 50:40–41 for a broader definition of “little children”). We must not cause anyone seeking greater understanding of the gospel plan to stumble in their faith, nor should we do anything to block their progress toward eternal life. Elder Bruce R. McConkie taught about this warning:
Matthew 16–18	“Few crimes are as gross and wicked as that of teaching false doctrine and leading souls away from God and salvation. … If eternal joy is the reward given those who teach the truth and bring souls to salvation, shall not those who teach false doctrines and lead souls to damnation receive as their reward eternal remorse? (D. & C. 18:10–16.)
Matthew 16–18	“… It is better to die and be denied the blessings of continued mortal existence than to live and lead souls from the truth, thereby gaining eternal damnation for oneself” (Doctrinal New Testament Commentary, 1:420).
Matthew 16–18	Matthew 18:12–14. Seeking the Lost Sheep
Matthew 16–18	To read about seeking after the sheep that are lost, see the commentaries for Luke 15:3–7 and for Luke 15:11–32.
Matthew 16–18	Matthew 18:15–20. The Law of Witnesses
Matthew 16–18	The Savior’s teachings in Matthew 18:15–20 refer to the law of witnesses. The foundation of this law, which required that two or three witnesses establish or decide certain matters, was set forth in Deuteronomy 19:15. The Savior’s teachings also establish a pattern of keys of authority being given first to Peter, James, and John on the Mount of Transfiguration (see Matthew 17:1–13; 18:18) and then later to all the Apostles. This pattern was followed in our day when the keys of the kingdom were given first to Joseph Smith and then later to the Twelve Apostles (see D&C 13; 27:5–14; 128:18–21; 132:46–47).
Matthew 16–18	Matthew 18:21–22. Forgiving Others “Seventy Times Seven”
Matthew 16–18	Elder Bruce R. McConkie explained the meaning of Peter’s question about forgiving others and the Savior’s response: “Rabbinism called upon the offender to initiate a course of reconciliation with his brother and specified that forgiveness should not be extended more than three times to any offender. His soul as yet not afire with the Holy Spirit, Peter asked a question that, as he must have then supposed, assumed a far more liberal rule than that imposed by the Rabbis. ‘Lord, how oft shall my brother sin against me, and I forgive him? till seven times?’ Jesus answered: ‘I say not unto thee, Until seven times: but, Until seventy times seven,’ meaning there is no limit to the number of times men should forgive their brethren” (The Mortal Messiah: From Bethlehem to Calvary, 4 vols. [1979–81], 3:91).
Matthew 16–18	Matthew 18:23–35. Parable of the Unmerciful Servant
Matthew 16–18	Following Peter’s question about how often he should forgive others, the Savior taught His disciples further about the need to forgive by giving the parable of the unmerciful servant. In this parable, the king represents the Lord; the first servant represents each of us, who stand in debt to the Lord; and the second servant represents anyone who may have offended us.
Matthew 16–18	The parable refers to “ten thousand talents” (verse 24) and “an hundred pence” (verse 28). “During the first century A.D., it is estimated that 10,000 talents equaled 100,000,000 denarii. One denarius was a typical day’s wage for a common laborer. If that laborer worked three hundred days a year, it would take about 33 years for him to be able to purchase one talent. And it would take over 300,000 years to earn 10,000 talents, the sum of the servant’s debt” (Jay A. Parry and Donald W. Parry, Understanding the Parables of Jesus Christ [2006], 95). By comparison, the 100 pence owed by the fellow servant is about one million times less than the debt owed by the first servant.
Matthew 16–18	Elder Jeffrey R. Holland of the Quorum of the Twelve Apostles recalled a time when as a student in an institute class he learned the value of the money mentioned in the parable of the unmerciful servant and came to understand some of the eternal truths taught in the parable:
Matthew 16–18	“[The teacher] noted that the 100-pence forgiveness, which we were all expected to give one another and acknowledged as a pretty fair amount of money, was now preciously little to ask in light of the 10,000-talent forgiveness Christ had extended to us.
Matthew 16–18	“That latter debt, our debt, was an astronomical number, [the teacher] reminded us, almost incapable of comprehension. But that, he said, was exactly the Savior’s point in this teaching, an essential part of the parable. Jesus had intended that his hearers sense just a little of the eternal scope and profound gift of his mercy, his forgiveness, his Atonement. … For the first time in my life I remember feeling something of the magnitude of Christ’s sacrifice for me; a gift bordering to this day on incomprehensibility, but a gift that made me for the first time seriously consider my need to forgive other people and to be unfailingly generous regarding their feelings and their needs and their circumstances” (“Students Need Teachers to Guide Them” [Church Educational System satellite broadcast, June 20, 1992], 3).
Matthew 16–18	Matthew 18:33. “Shouldest Not Thou Also Have Had Compassion on Thy Fellowservant”?
